Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
85305,0.9874930057007224,0.8500939893168088,-0.8667229746284533,-0.2712051932607258,-0.21051133659974092,-0.7120717966102839,-0.4966568779594703,0.4359927730641968,0.7182502675041909,1.2788759572530854,0.7687580372209125,-0.21215407921717838,-0.2371753855891685,0.16203593917660122,0.2025591169599006,0.1119001461093656,0.6520012688077619,-0.9866739735899551,-0.10391293402323216,-0.03833347218847708,-1.5172693973057967,0.9991756799697616,0.09876865182869957,0.4686255554704134,-0.6404863135361007,0.6520420732636613,0.5497922221037168,0.21435066180958479,454.65,0
28693,0.764204388001908,0.8757158624009802,-1.225767816757602,-0.6113227792191078,-0.13317814026768182,2.117193772826609,-0.34372367809207993,-0.19153532273753346,-2.494009643180637,-2.049600643938853,-1.8388648340477687,-0.9610059991242222,-2.1599744267815892,1.3087465589661416,0.7693580415476434,-1.8644389546555629,1.0700197647838483,-0.23603539546166377,1.338652625117742,-0.4362313299493104,0.9441934794130628,0.41835446348931826,-0.20765396194799152,-1.7745261909725352,0.4205760771130736,1.1059903962856572,0.3756001791832569,0.3179759693964149,44.61,1
71932,0.012951537954094748,0.3561668772248425,0.4486897683389067,-0.6715621005842627,0.6212349525739952,-0.41482470827252926,1.456912612954301,0.7297867965573894,0.1245948089159766,0.24497319025042177,0.7404896004105328,0.775780029522325,-0.19647311694389455,-0.575638368202257,0.8268120403069148,-1.0528657473351952,-0.7310568910186132,-0.6312703844998239,-1.5902519042444776,0.07934076276584918,-0.9133317525058636,-1.5891376049677413,0.14150013719227467,0.06537507946564834,0.5477808759771227,1.6584753181874854,-1.2343608626253812,-1.370711985614395,444.29,0
93016,-0.8756987416672425,0.04867483832682586,1.556049439477057,0.11294803244203394,1.2886231278380933,0.6435051740521115,0.47528880931858053,-1.2878831551014192,0.5852400642918156,0.07100961024848038,-1.243268208639289,-0.4253959805581429,-1.4851497002630758,-1.795929698304045,0.9712934794027097,2.189678641719767,-0.9323426320519749,1.6469743826292353,-1.4507094548159754,0.3379981206959357,-1.2695004174871574,2.351543668050695,-0.6531951426711301,1.4191331442715687,2.9786461869457517,-1.1734162178558738,-0.659723492888081,1.6269331725320926,1.31,0
25658,-0.19796296870131533,0.5117376690790052,-0.039004200618653756,-0.8894487492395482,0.07361650962869719,0.16560961523363255,0.4996858361381562,0.05675005155562204,-0.5156173303222645,-0.13419034815919553,-0.15396438063644957,0.37749476506491375,-1.6434549439966313,1.4372909098618625,1.8625299518752712,1.6555134600525057,-1.019781001219442,-0.31525036312285104,0.6266157992318782,0.2733834335705564,0.7019800557636997,-1.985726747975648,-1.1343476081806352,-0.20724336040283786,-0.7807327092691068,0.9368539635024046,-0.44046658166539726,-0.47556807098984855,260.99,0
84478,0.47682809432411033,-0.8553305143892584,0.2224341369699279,-0.32848297141053373,-0.13766383036028432,2.6053031213604934,1.2598561909031247,-1.7863551243399423,0.1866769240975898,-0.7058104252308955,1.2574876575894556,-2.7124485955830786,1.0651658990299444,0.7403964666486225,1.0801210038058053,0.47287573357629464,-0.19705994935018686,-0.9177380816455876,1.292344511364291,-2.4572671925099123,-0.7678698060022716,0.3145514805933845,1.4440457295191318,0.6854294284081961,-1.9254918962122012,-0.2535989333987036,0.3537135400956126,2.6302854098027537,167.78,0
18431,-1.7295800930091456,1.6869878630253914,0.5363778526017037,0.7504465708873735,-1.4829918678298653,0.22990160802456372,-0.1799567018032807,0.3460190261534824,-0.5134591613561721,-0.14970848467852313,1.1220703448967464,0.7260827322569589,2.521030626028634,1.168216135037299,-0.0807170021792766,-2.286848210523642,0.21421930914327358,1.645106955518394,-0.27991051839954706,-0.7556148101394115,-0.5989009966364829,0.7358858009462605,0.21562392072086545,1.2128306957735844,-2.0101277317812185,0.9663054493908605,-0.91570190455731,-0.9422978389506194,213.67,0
2747,1.241713959652344,1.6739384181225205,0.36656575719312195,-1.3013230789056454,0.11238118979669498,-0.5150560229901281,0.6523265358282317,0.25951517604542856,-0.8615933958867462,-1.633507558099569,1.326130189747805,2.5900921777542685,1.3642854537471272,1.2297321105145458,-1.1158742350492263,-1.3316706827909142,0.3699573851862049,0.7250373259923628,-0.46939815919580397,0.7160123205149966,1.4024877941075933,0.29269130296216717,0.2732236085554397,0.1724066590967024,0.21116353476253155,1.8360004245777277,-1.0386767842228484,-1.05755590547076,216.89,0
59150,2.0670440017513796,0.4288123146206977,-0.8469123283169792,-0.04366701974027218,-0.6503000099964535,0.6395065126130629,-0.5307658881533568,0.28330822318864846,1.5105908172534386,0.20671789220041667,-1.0662703713871013,-0.007664813057467876,-2.6105930028226814,0.01928481106888335,0.4297142789125723,-1.3584794010183883,-1.4143771256158877,0.10630716221332434,-1.6991113260498243,1.6436313553467472,0.5135602881106522,-0.20006604473959208,-0.21650314375576088,0.35886621458077667,1.0247526116601051,0.027458382991206436,-1.1727267136039772,0.3237160409253518,326.8,0
65725,-1.9449392903707496,0.197300419992852,1.7198462111025852,-1.7889894127970047,0.6184363105987696,0.6172408667753729,-1.0533063258454625,1.167618079959826,0.21506867025226611,0.3880591684208957,-0.8192902855764191,-0.26355498954222345,-0.17301269054850632,-0.36693185244147236,-0.19345205725102613,-1.3730938459925979,-0.9533639169279947,-0.796273028794336,-0.29829279846037,-0.4037057761189581,0.5970156789382746,1.486561926816944,0.4981977271944622,0.5896509160849733,-0.8895737471443433,-0.7456022121418358,-1.872368979418372,0.8985754948244113,11.55,0
84654,-1.4002155510135357,-0.4114209726593703,-0.7573105136779609,0.22792967000995293,-0.4096841892180281,-0.15746986375894198,1.7941669873029884,0.7759947965291105,-1.1059796461666966,-0.7040684930164295,-0.5628010425379996,-0.4612910220397099,-0.5896884068892817,-0.0916780183175869,0.7167863740644448,-0.38602264228919986,-0.702554941805118,0.7665376787459598,-1.4719624210476554,-0.3988441240774622,-1.3764343527161778,1.1232205089718583,-0.17987488766926413,-0.41570419822714527,-0.1912510116671379,-1.3559270830949501,0.6282710994816666,1.2736506187833692,345.68,0
35773,0.22966246423314007,0.5287488457996609,0.6480883646604091,-0.9788092107990611,-0.24063805437007116,-1.0947658642281084,0.36903172976413007,-1.2089136153272644,-1.3766000315388156,1.9406910421184145,-0.14644057871469274,0.5555962115716703,-1.4709223303831442,0.5514265707336905,-0.8628703095459447,0.7807375043767332,1.7576034920447288,-1.463415730370166,-0.3546454230277709,-0.08914911430899343,0.7055444674621592,-0.021252577947982607,-1.5171562087000081,-0.20439461381491617,-0.442839534980301,-2.2539135326319175,0.08270714991521044,-0.9879710430593024,11.1,0
67435,-0.582580915634934,-0.6913173710167768,0.5301913073429116,1.019591813030795,-1.4602680145835696,-0.5279988613903566,0.644662594874602,1.1827193278806778,-0.8609821053418621,-0.12044437174849125,0.21670114480656788,-0.3041058648233132,0.4648587430891844,0.2770384548295392,-0.300612136575309,-0.6319102914261411,-0.3810961427315063,0.6932723798411258,1.3107767124930878,1.7246546756400865,-0.27742870832906513,-0.44906125002307845,-0.5345968355095788,-0.8779640355618105,-1.1430427129912466,1.4517615783422129,0.7894023853862724,-0.33367220474715964,92.64,0
56886,0.2609064338316734,-2.2236120309955307,-1.9584415421346377,-1.476947309645349,-1.8114520837625387,0.8814989481449192,-1.080174684765334,-0.20945194831866373,-0.8555733747576373,0.044072823293391024,1.2772549509740896,0.6475584143936208,-0.18479374499258125,-1.8291809410848006,0.01115969073208827,-0.3104371299895464,-1.4767344361881212,0.2501230629059395,-1.2944464294089564,0.0537161743392335,-0.44411199537838053,-0.8173789823885469,0.5976044989549949,-0.48519869575700847,0.6033039051590727,1.5146031166692002,-0.7144815890513468,1.8659627409068775,303.37,0
66803,-0.07167403655743708,-2.7141073004910865,-0.35884641691291935,0.4420790368010079,1.8609870401836113,-1.7474489462339629,0.5103526458618879,-1.9701485016645344,0.14653027802133728,1.3357816645501555,-0.9286121331689943,1.7224480668756128,-1.164089589578607,-0.11849953350665043,-0.9392077453702788,-0.3072025176002432,0.38148699015984416,0.9900599338124456,-0.2522873448561816,-2.241739612146377,0.40849483045724577,-0.7375759525600467,-0.5935911403691042,0.811237500345412,-1.7467023939378261,1.011459004607758,-0.7456816900506652,-0.3688876385749432,43.22,0
31551,-1.0238185194890543,-0.7994983331634866,0.05662845181217025,1.2211310785264933,0.129683909565276,-0.2480458993857131,1.778232746871839,-0.10875562490780484,0.4855567221888255,2.1421234698682228,-0.6288531865427839,0.8410389605482775,-2.05634524378953,1.4138969332331792,0.039860401743357046,0.9032306211273866,-0.10862066595157159,-2.360447499755531,0.860992622695033,1.787638904716993,0.00831510522813468,-0.05990824886284832,-1.8327194181238113,0.5390883298497756,0.638098604173474,-0.3002952610161609,0.34257347940444277,0.8903091620255893,495.45,0
11394,1.2884063401784895,0.15637812291827763,0.13315121142428596,-1.0306894014204686,0.4043354776306085,0.9948639218167833,-0.2774500683843951,0.6471290901423451,0.4844868498339508,-1.123339413929177,1.423641070036729,-0.17466628867854772,-0.6089161295049536,-0.0013124756379047464,0.7868558024826998,0.8932108930113205,-1.1749092011886322,-0.9206162943713541,-0.776233799482957,0.6916387050378682,-1.4632805995919371,-1.6557820974458013,-0.29337211938951474,-1.1333272266369716,-0.43023124540051244,0.7874742003826457,0.8894197467338103,-1.8940676179848033,392.19,0
69092,0.46451660524284916,0.33197173395348273,0.301420515516767,-0.8618849289949396,-0.9122949631827532,-0.09349621900004769,-1.255799441178604,-1.0138518969459522,-0.7501119871547913,-0.5771624788733408,-1.1590478764405308,-1.1154755024110665,0.007907044773948506,2.2245405932093676,1.910138403897504,0.16199916874898376,-0.4736478640216613,-0.9997280721977334,0.4078938537894058,-1.2930376650132152,0.9520023763103763,-0.0066889308509490795,-1.7306796809996425,-0.9514826602176913,0.9845895393798775,0.30588893598212213,0.9847949948230315,-1.6127118547649015,352.83,0
3890,-0.559741974728272,-0.48675700850928494,0.7576628729399759,-0.9441956443765975,0.8755236071786127,2.173710139552743,0.18397619365411105,1.332858243707189,0.9206307145835154,-0.10267716899289796,0.7268524990705022,-0.408218845356916,-0.11841678695747603,-0.961037648729545,-0.7353098131850854,1.2784370224197095,-0.3413812361469086,-1.1179293821354195,0.8101946061243469,-0.5111926347709542,1.0475454345859831,0.8032321026246783,-0.3083934011343521,-0.5827551380045656,0.17253420634233288,-1.160776265078479,-1.1157079566961692,0.9661271003374594,133.84,0
41606,1.505025114660821,0.1418351671429033,-0.007515364270778083,-0.4858626884043041,0.6951398959043604,-1.7446502402986523,-1.035896905210295,-0.9233165591521627,1.2278443151364533,-0.7428726896436221,-0.08864778279769787,-0.16068656568026599,1.0627823352082126,0.3485313695626106,0.9058259828170406,-0.3828601115204734,-0.12313101980007204,0.42501731811355103,0.07842109110515887,-0.7955838667230621,-0.5873476202728749,-0.5630033883796927,1.185385844182931,-1.4098997307317758,-1.5502255817243777,1.1485236355549444,0.9463050543976973,-0.14827385154505765,24.28,0
96276,-0.5084059548937526,-0.274228357054531,0.354617568017944,0.5174217991894656,-0.8024271944228096,-0.9613678689194338,-1.5577986964710224,-0.4810919575356207,-0.2599633670193438,0.8461125213505053,0.3880737337864254,-1.3185993604618687,0.3379840331332128,-0.985341312564031,-1.978016471043429,1.746924637185638,0.9299709937279163,-0.2952918101073757,0.09895276614402672,-0.20894577288771948,0.6089115549031106,-0.022813453177754607,-1.271730186906965,0.2561692598886597,0.31268380602172857,0.5096937839462049,1.5040265648146918,0.7560649460565658,489.39,0
80038,-1.2418405167055335,-0.9993127576501374,-0.044954586772383044,-0.5675049338871236,-1.0595054358453868,-2.314633802252788,-0.7347656947407853,-0.6647375357410691,-1.032070797122024,-0.8529828360511672,-0.811371103022795,1.0869352178326839,-0.34462870951277125,-0.8555755545120344,-0.007539541786657399,-0.6060773761052967,0.5605248502021203,-0.8713276762958163,-1.0979516003233716,1.4871079379333945,0.9135007116842426,0.3074058334792675,0.6479772502357861,-0.6251937483130056,-0.38295528485508773,0.7364167256067159,0.42184736263783207,-0.6276774936941314,73.92,0
87313,0.1835118230877355,-0.05374450896912518,-1.0173336567547735,-1.120958225206357,-0.7325276838272726,1.9936905667452993,-0.49259779477600274,-1.708976211179809,0.10028251454174507,1.2666031635466337,0.7071762874138633,0.5690862894899169,-0.8172275890621771,-0.8462770588756775,0.07064940806056073,-1.9681121813520805,0.12503287162949525,-1.1030467902546464,-0.3992624234568591,-1.867043044626051,-1.8686692557395346,0.48443819119764264,1.714830168925766,0.5160400578319653,1.0930349981825005,0.3263180277425046,1.1576991721984349,-1.6562372284140847,415.28,0
10627,0.3531576232226657,0.8129571123656494,0.03240144136967392,-2.0187537065832903,-0.028282648707111824,-0.9449871507516305,-0.9872497945509582,-0.9931336227203647,2.160076248063167,0.6236472493074731,-0.6542084695327084,-1.0485912942762896,-1.770926557938758,2.2096799747620515,0.814189474451986,-1.2629216102429297,0.9861087070812502,-0.961171444867649,0.16219156646087737,-0.3434084434108057,-0.5152345669889775,-0.20011924219106264,1.2730129989007062,1.0158808380800177,0.7274332781190299,0.13345539431185113,0.5234541120679258,0.09267462644040687,98.76,0
8792,0.5319168922188459,-0.9540617477463222,0.7490898442530696,1.6019475065123963,0.16710700314022547,-1.9869213117283329,1.3264667821385605,-0.7118593045057698,-1.0582975678755528,1.1640431861839835,-1.4195989634559774,-1.7792153873295955,-1.0912758601598698,-0.25214409039249186,-0.5196801076992001,-1.3517972778927883,-0.40980655460192256,0.8657851120123764,-1.9015681153490314,0.11115027834880589,-2.1773951276577597,1.7606679093652005,-0.22762178474240263,-1.6730195476109206,1.1437944866723577,0.3532745702718054,-1.1214249841027064,-1.3968934089374718,187.05,1
73969,0.6963511266524872,-0.953604613019698,1.108788382475365,1.6804956304146477,0.03839400823865098,-0.6119193144254346,1.8896100046394746,-0.1301055338463834,-0.5261633029668299,-0.8485039331783532,0.4800391512100673,0.717851910635363,1.3583208110863072,-0.702638368059578,0.24475780256009652,-0.7401926362628996,-0.7251306674374006,-0.0666920205051646,-2.246403309765108,-0.06941115165664406,0.6340437332205592,0.003427623449745427,-0.9152131834103981,-0.6246960911386185,-0.3452578474454445,-0.28484109129600604,0.9341426449232189,0.1251861790120142,346.79,0
43001,0.5161247285776908,-1.0692505939521582,0.5373156575442041,0.5602370394884567,1.2987301086402039,-1.39280910818847,0.6180880162074323,-3.0014744918811025,0.05743406029763478,-0.3834944159195489,-2.503088723489597,-1.6433429096396621,0.8646729709249688,-0.002708125775158615,1.1084171154609146,1.128613674402964,0.30873894736952723,0.8313713376953483,-0.1531944814939467,-0.79669724648973,0.44650609658162493,-1.3294001321582303,0.17488536824705064,-1.5454483271074841,-0.9160749597536756,0.6070406874463314,0.3880996570791613,-0.9656869646149058,472.68,0
76552,0.4754936414491742,-1.9365187345081158,1.3343503259492993,-0.8103836944249848,-0.7149568500960584,-0.6047848903054027,0.3841954921030603,0.7165530233598284,0.5416640245159381,0.8979855477840717,-0.5680018201182806,0.08393249705408284,0.28876823374479144,-0.22241438785798784,-1.1272282991651237,-0.44912997550759676,0.23154026068825603,2.664673659972791,0.3788148142308543,1.1899310455517784,-0.6552815340694342,-0.38552182181233074,0.1887250851952709,-1.8374691718304994,-0.01458273328842209,1.9513040162890434,-1.0202278385803887,0.6524371939720194,9.89,0
